INVOICE_CLOSE_DATE,INVOICE_PLAN_ID,DISPENSE_TYPE,MEMBERS_SERVED,SAVINGS,COUNT(DISTINCT DISPENSE_ID)
2024-07-31 00:00:00.000,856,PAP,1,2909.4400000000,1
2025-08-31 00:00:00.000,1427,Alternate Payer,1,20753.8000000000,1
2020-03-31 00:00:00.000,46,PAP,1,4866.2900000000,1
2025-02-28 00:00:00.000,1065,PAP,1,9082.5000000000,1
2023-02-28 00:00:00.000,596,Copay,1,389.5400000000,1
2021-01-31 00:00:00.000,130,Copay,1,2076.9800000000,1
2025-04-30 00:00:00.000,115,PAP,1,29342.2500000000,1
2021-09-30 00:00:00.000,126,PAP,1,2174.1300000000,1
2026-03-31 00:00:00.000,453,PAP,1,23415.9100000000,1
2025-05-31 00:00:00.000,1110,PAP,1,6717.2800000000,1
2026-01-31 00:00:00.000,452,PAP,1,3225.2400000000,1
2022-05-31 00:00:00.000,129,Partial Funding,1,,1
2022-09-30 00:00:00.000,338,Alt. Payer,1,,1
2024-07-31 00:00:00.000,8,Alternate Payer,1,2123.7200000000,1
2026-04-30 00:00:00.000,1775,Alternate Payer,1,2281.8500000000,1
2021-01-31 00:00:00.000,117,Copay,1,9591.8400000000,1
2022-12-31 00:00:00.000,280,PAP,1,4620.4800000000,1
2024-06-30 00:00:00.000,1087,PM Dispense,1,,1
2023-07-31 00:00:00.000,674,Copay,1,10342.0000000000,1
2025-05-31 00:00:00.000,514,Alternate Payer,1,4260.7700000000,1
2021-10-31 00:00:00.000,63,PAP,1,9942.8600000000,1
2024-09-30 00:00:00.000,892,Copay,1,2842.6100000000,1
2025-11-30 00:00:00.000,592,PAP,1,2929.1300000000,1
2022-12-31 00:00:00.000,406,Partial Funding,1,,1
2022-11-30 00:00:00.000,451,Partial Funding,1,,1
2025-03-31 00:00:00.000,750,Copay,1,750.0000000000,1
2023-04-30 00:00:00.000,142,Partial Funding,1,,1
2024-12-31 00:00:00.000,950,PAP,1,2909.4400000000,1
2021-05-31 00:00:00.000,211,Alt. Payer,1,,1
2025-10-31 00:00:00.000,933,Copay,1,2833.1500000000,1
2025-09-30 00:00:00.000,676,PAP,1,3054.9200000000,1
2021-10-31 00:00:00.000,253,Copay,1,2408.0700000000,1
2025-10-31 00:00:00.000,705,Biosimilar,1,20610.7600000000,1
2023-05-31 00:00:00.000,668,PAP,1,2312.2900000000,1
2026-03-31 00:00:00.000,1140,PAP,1,1530.4600000000,1
2025-12-31 00:00:00.000,1267,PAP,1,20800.6200000000,1
2025-07-31 00:00:00.000,421,PAP,1,11810.1400000000,1
2024-11-30 00:00:00.000,782,PAP,1,8728.3400000000,1
2023-01-31 00:00:00.000,518,PAP,1,2582.2900000000,1
2025-08-31 00:00:00.000,1381,International,1,6247.6600000000,1
2022-03-31 00:00:00.000,373,Alt. Payer,1,,1
2024-10-31 00:00:00.000,388,PAP,1,4586.0200000000,1
2022-01-31 00:00:00.000,6,Alt. Payer,1,,1
2023-01-31 00:00:00.000,328,Copay,1,4262.6700000000,1
2023-10-31 00:00:00.000,3,Alternate Payer,1,6245.5300000000,1
2023-03-31 00:00:00.000,495,PAP,1,3836.2500000000,1
2026-03-31 00:00:00.000,1175,Copay,1,562.5000000000,1
2024-10-31 00:00:00.000,1109,PAP,1,2516.4400000000,1
2025-06-30 00:00:00.000,6,Copay,1,685.3100000000,1
2024-10-31 00:00:00.000,562,Alternate Payer,1,10580.0000000000,1
2025-06-30 00:00:00.000,1249,Alternate Payer,1,5905.3900000000,1
2021-02-28 00:00:00.000,124,Alt. Payer,1,,1
2026-01-31 00:00:00.000,340,Alternate Payer,1,2151.9300000000,1
2025-02-28 00:00:00.000,1143,PAP,1,8517.8500000000,1
2025-08-31 00:00:00.000,720,Alternate Payer,1,5732.4700000000,1
2024-06-30 00:00:00.000,443,International,1,6400.0000000000,1
2026-04-30 00:00:00.000,183,PAP,1,3060.9100000000,1
2025-10-31 00:00:00.000,969,Copay,1,375.0000000000,1
2021-02-28 00:00:00.000,53,Alt. Payer,1,,1
2025-03-31 00:00:00.000,1063,Alternate Payer,1,11143.3300000000,1
2022-03-31 00:00:00.000,391,PAP,1,12692.0600000000,1
2025-02-28 00:00:00.000,886,International,1,3693.7300000000,1
2024-02-15 00:00:00.000,1110,PM Dispense,1,,1
2026-04-30 00:00:00.000,678,Biosimilar,1,5139.2400000000,1
2023-11-30 00:00:00.000,777,Copay,1,198.3300000000,1
2026-02-28 00:00:00.000,1249,PAP,1,19551.5200000000,1
2025-11-30 00:00:00.000,885,Copay,1,958.6900000000,1
2021-02-28 00:00:00.000,10,Copay,1,2366.1300000000,1
2023-04-30 00:00:00.000,156,PAP,1,1831.0000000000,1
2023-07-31 00:00:00.000,918,Copay,1,1016.8300000000,1
2023-12-31 00:00:00.000,384,Copay,1,1875.0000000000,1
2025-12-31 00:00:00.000,165,Biosimilar,1,4376.3800000000,1
2025-02-28 00:00:00.000,846,PAP,1,15589.3900000000,1
2020-12-31 00:00:00.000,7,Copay,1,340.5000000000,1
2021-09-30 00:00:00.000,139,PAP,1,2423.1400000000,1
2023-01-31 00:00:00.000,65,Partial Funding,1,,1
2025-02-28 00:00:00.000,1316,Alternate Payer,1,11396.8800000000,1
2024-02-29 00:00:00.000,137,Alternate Payer,1,4945.0000000000,1
2025-03-31 00:00:00.000,884,Copay,1,438.1100000000,1
2024-09-30 00:00:00.000,680,Alternate Payer,1,4898.3200000000,1
2025-02-28 00:00:00.000,291,Alternate Payer,1,5993.5700000000,1
2020-07-31 00:00:00.000,13,Alt. Payer,1,,1
2022-08-31 00:00:00.000,371,Partial Funding,1,,1
2025-07-31 00:00:00.000,1341,Copay,1,3496.5000000000,1
2025-06-30 00:00:00.000,1369,Biosimilar,1,48736.3900000000,1
2025-08-31 00:00:00.000,368,Alternate Payer,2,2958.9700000000,2
2024-03-31 00:00:00.000,653,Alternate Payer,1,1377.7100000000,1
2026-01-31 00:00:00.000,48,PAP,1,16611.4400000000,1
2024-03-31 00:00:00.000,283,Alternate Payer,1,4342.7200000000,1
2023-12-31 00:00:00.000,458,Copay,1,614.4100000000,1
2021-11-30 00:00:00.000,167,Partial Funding,1,,1
2024-05-31 00:00:00.000,765,PAP,1,12010.5000000000,1
2024-04-30 00:00:00.000,1087,Alternate Payer,1,3682.5600000000,1
2025-02-28 00:00:00.000,1143,International,1,5036.9800000000,1
2025-07-31 00:00:00.000,963,Alternate Payer,1,5536.3100000000,1
2025-11-30 00:00:00.000,1289,Alternate Payer,1,15391.3500000000,1
2024-04-30 00:00:00.000,253,Alternate Payer,1,352.8200000000,1
2023-06-30 00:00:00.000,636,Alt. Payer,1,4549.2500000000,1
2021-12-31 00:00:00.000,311,Copay,1,8520.4900000000,1
2024-08-31 00:00:00.000,886,Alternate Payer,1,5201.0900000000,1
2024-05-31 00:00:00.000,378,PAP,1,2909.4400000000,1
2024-11-30 00:00:00.000,574,PAP,1,9905.1800000000,1
2025-07-31 00:00:00.000,981,International,1,8764.5000000000,2
2024-10-31 00:00:00.000,1077,Copay,1,136.5000000000,1
2023-12-31 00:00:00.000,713,Alternate Payer,1,4737.1500000000,1
2023-07-31 00:00:00.000,848,Alternate Payer,1,2355.5300000000,1
2022-04-30 00:00:00.000,93,Copay,1,8984.2900000000,1
2020-07-31 00:00:00.000,46,PAP,1,4866.2900000000,1
2025-04-30 00:00:00.000,1042,PAP,1,13282.7500000000,1
2023-09-30 00:00:00.000,176,Copay,1,1162.9300000000,1
2023-06-30 00:00:00.000,751,PAP,1,11118.4000000000,1
2023-12-31 00:00:00.000,729,Alternate Payer,1,9846.2900000000,1
2022-11-30 00:00:00.000,498,PAP,1,13729.8600000000,1
2024-09-30 00:00:00.000,878,Copay,1,1833.2500000000,1
2024-01-31 00:00:00.000,159,PAP,1,15872.2700000000,1
2022-09-30 00:00:00.000,571,Alt. Payer,1,9240.9700000000,1
2024-08-31 00:00:00.000,137,Alternate Payer,1,4945.0000000000,1
2024-08-31 00:00:00.000,135,Alternate Payer,1,4687.9600000000,1
2021-03-31 00:00:00.000,82,PAP,1,17272.2400000000,1
2024-10-31 00:00:00.000,567,PAP,1,2909.4400000000,1
2023-08-31 00:00:00.000,49,PAP,1,2709.8000000000,1
2024-04-15 00:00:00.000,964,Biosimilar,1,955.2000000000,1
2023-08-31 00:00:00.000,695,PAP,1,2842.6100000000,1
2024-04-30 00:00:00.000,685,Copay,1,2715.4800000000,1
2024-03-31 00:00:00.000,1063,Copay,1,3750.0000000000,1
2025-08-31 00:00:00.000,1215,Copay,1,371.2500000000,1
2023-11-30 00:00:00.000,661,PAP,1,8014.6800000000,1
2025-10-31 00:00:00.000,1333,International,1,10038.4700000000,1
2021-12-31 00:00:00.000,185,Alt. Payer,1,,1
2026-03-31 00:00:00.000,1289,PAP,1,16622.6500000000,1
2023-02-28 00:00:00.000,801,PAP,1,2561.7700000000,1
2025-12-31 00:00:00.000,747,Generic Specialty,1,3556.7400000000,1
2025-09-30 00:00:00.000,332,PAP,1,4695.6100000000,1
2022-02-28 00:00:00.000,68,Copay,1,4772.7600000000,1
2023-05-31 00:00:00.000,898,Alt. Payer,1,2195.8000000000,1
2025-01-31 00:00:00.000,676,Alternate Payer,1,3225.2400000000,1
2020-10-31 00:00:00.000,69,PAP,1,6708.1700000000,1
2025-11-30 00:00:00.000,245,International,1,3197.9500000000,1
2023-05-31 00:00:00.000,319,Alt. Payer,1,4685.1900000000,1
2023-06-30 00:00:00.000,797,Alternate Payer,1,1601.4000000000,1
2025-05-31 00:00:00.000,963,PAP,1,6607.9200000000,1
2024-12-31 00:00:00.000,609,International,1,3443.0100000000,1
2022-10-31 00:00:00.000,346,PAP,1,4950.5200000000,1
2025-08-31 00:00:00.000,1234,International,1,8950.6300000000,1
2024-11-30 00:00:00.000,137,Copay,1,,1
2025-07-31 00:00:00.000,6,Copay,1,562.5000000000,1
2024-02-29 00:00:00.000,1028,PAP,1,3205.2200000000,1
2024-10-31 00:00:00.000,191,PAP,1,4912.1500000000,1
2022-07-31 00:00:00.000,352,Partial Funding,1,,1
2025-07-31 00:00:00.000,1291,Alternate Payer,1,15627.9800000000,1
2021-04-30 00:00:00.000,134,Copay,1,1062.6600000000,2
2024-11-30 00:00:00.000,846,Generic Specialty,1,791.5000000000,1
2023-06-30 00:00:00.000,547,Partial Funding,1,1125.0000000000,1
2025-02-28 00:00:00.000,432,PAP,1,2616.4500000000,1
2026-02-28 00:00:00.000,1257,Biosimilar,1,10242.9200000000,1
2024-09-30 00:00:00.000,395,PAP,1,2909.4400000000,1
2022-10-31 00:00:00.000,418,PAP,1,13729.8600000000,1
2025-11-30 00:00:00.000,269,Alternate Payer,1,5167.2200000000,1
2023-07-31 00:00:00.000,766,PAP,1,13342.9900000000,1
2024-11-30 00:00:00.000,658,Alternate Payer,2,17921.7300000000,3
2025-04-30 00:00:00.000,1263,Alternate Payer,1,955.8700000000,1
2021-10-31 00:00:00.000,81,PAP,1,4603.4600000000,1
2026-02-28 00:00:00.000,1077,Copay,1,140.0000000000,1
2021-10-31 00:00:00.000,55,PAP,1,10957.5800000000,1
2025-08-31 00:00:00.000,1503,Biosimilar,1,5121.4600000000,1
2022-10-31 00:00:00.000,584,PAP,1,11983.5400000000,1
2026-01-31 00:00:00.000,1414,Biosimilar,1,2215.1400000000,1
2021-07-31 00:00:00.000,36,Alt. Payer,1,,1
2022-12-31 00:00:00.000,162,Alt. Payer,1,3101.6200000000,1
2026-02-28 00:00:00.000,645,PAP,1,1997.3600000000,1
2023-10-31 00:00:00.000,164,PAP,1,6624.6800000000,1
2024-06-30 00:00:00.000,857,PAP,1,400.9000000000,1
2025-06-30 00:00:00.000,1076,PAP,1,7849.3600000000,1
2020-05-31 00:00:00.000,7,Copay,1,344.2500000000,1
2020-10-31 00:00:00.000,16,Copay,1,430.6800000000,1
2024-03-15 00:00:00.000,486,Biosimilar,1,1367.9500000000,1
2024-02-29 00:00:00.000,741,Copay,1,387.4600000000,1
2022-05-31 00:00:00.000,440,Partial Funding,1,,1
2025-01-31 00:00:00.000,355,PAP,1,8846.5900000000,1
2026-01-31 00:00:00.000,649,Biosimilar,1,5041.4300000000,1
2023-12-31 00:00:00.000,294,PAP,1,5899.0700000000,1
2024-08-31 00:00:00.000,859,PAP,1,9905.1800000000,1
2025-08-31 00:00:00.000,1152,Alternate Payer,1,3576.5000000000,1
2025-08-31 00:00:00.000,1496,PAP,1,2616.4500000000,1
2024-02-29 00:00:00.000,36,Alternate Payer,1,9608.8600000000,1
2025-07-31 00:00:00.000,1135,Alternate Payer,1,9179.1300000000,1
2022-01-31 00:00:00.000,348,Alt. Payer,1,,1
2023-05-31 00:00:00.000,132,Alt. Payer,1,9827.9000000000,1
2022-06-30 00:00:00.000,445,Alt. Payer,1,,1
2020-05-31 00:00:00.000,42,Partial Funding,1,,1
2026-04-30 00:00:00.000,114,International,1,8859.9200000000,1
2024-01-31 00:00:00.000,6,PAP,1,4879.4500000000,1
2023-11-30 00:00:00.000,605,Alternate Payer,1,4860.8300000000,1
2024-09-30 00:00:00.000,206,Alternate Payer,1,3806.2600000000,1
2023-09-30 00:00:00.000,381,Copay,1,5670.0000000000,1
2025-08-31 00:00:00.000,738,PAP,1,3225.2400000000,1
2026-01-31 00:00:00.000,1396,PM Dispense,1,,1
2024-04-30 00:00:00.000,445,Alternate Payer,1,3978.2700000000,1
2025-10-31 00:00:00.000,122,PAP,1,6682.9800000000,1
2025-11-30 00:00:00.000,565,PAP,1,6109.8500000000,1
2025-11-30 00:00:00.000,1024,PAP,1,1399.4300000000,1
2024-05-31 00:00:00.000,1035,PAP,1,5347.3700000000,1
2023-11-30 00:00:00.000,381,PAP,1,9433.5100000000,1
2025-05-31 00:00:00.000,622,Biosimilar,1,4993.4200000000,1
2022-06-30 00:00:00.000,63,PAP,1,10678.5600000000,1
2025-01-31 00:00:00.000,1008,Copay,1,1163.8900000000,1
2025-01-31 00:00:00.000,957,PAP,1,8728.3400000000,1
2025-08-31 00:00:00.000,1393,PAP,1,16501.6100000000,1
2026-02-28 00:00:00.000,1362,PAP,1,5266.3500000000,1
2026-02-28 00:00:00.000,202,International,1,8763.4300000000,1
2026-04-30 00:00:00.000,812,Alternate Payer,1,4174.8200000000,1
2024-01-31 00:00:00.000,176,PAP,1,5262.7100000000,1
2023-11-30 00:00:00.000,809,PAP,1,2903.3600000000,1
2024-12-31 00:00:00.000,106,Biosimilar,1,3067.5600000000,1
2025-09-30 00:00:00.000,1172,Alternate Payer,1,5536.3100000000,1
2021-03-31 00:00:00.000,28,PAP,1,2996.1100000000,1
2023-01-31 00:00:00.000,530,Partial Funding,1,,1
2025-12-31 00:00:00.000,431,Copay,1,1671.7500000000,1
2024-08-31 00:00:00.000,309,PAP,1,8112.2300000000,1
2023-11-30 00:00:00.000,508,Alternate Payer,1,2671.5600000000,1
2025-03-31 00:00:00.000,1190,Copay,1,140.0000000000,1
2025-11-30 00:00:00.000,886,Alternate Payer,1,1400.4900000000,1
2022-12-31 00:00:00.000,51,PAP,1,3960.4100000000,1
2022-07-31 00:00:00.000,458,PAP,1,977.5200000000,1
2026-01-31 00:00:00.000,1440,Alternate Payer,1,3662.5700000000,1
2025-02-28 00:00:00.000,1130,International,1,17930.2800000000,1
2022-04-30 00:00:00.000,406,Alt. Payer,1,,1
2025-05-31 00:00:00.000,472,PAP,1,3225.2400000000,1
2025-09-30 00:00:00.000,738,PAP,1,3225.2400000000,1
2022-11-30 00:00:00.000,436,Alt. Payer,2,7722.1000000000,2
2021-09-30 00:00:00.000,218,PAP,1,3578.3400000000,1
2021-02-28 00:00:00.000,162,Copay,1,4261.2800000000,1
2025-07-31 00:00:00.000,961,Biosimilar,1,5441.5500000000,1
2025-09-30 00:00:00.000,381,Copay,1,600.0000000000,1
2021-11-30 00:00:00.000,274,PAP,1,9633.1300000000,1
2024-01-31 00:00:00.000,183,Copay,1,1284.8900000000,1
2021-07-31 00:00:00.000,122,PAP,1,12783.8500000000,1
2025-12-31 00:00:00.000,207,PAP,1,2061.3100000000,1
2025-08-31 00:00:00.000,1316,PAP,1,2875.2200000000,1
2021-08-31 00:00:00.000,176,PAP,1,4986.5200000000,1
2025-07-31 00:00:00.000,309,Copay,1,1125.0000000000,1
2024-08-31 00:00:00.000,977,PAP,1,10612.6900000000,1
2022-11-30 00:00:00.000,143,PAP,1,18587.4000000000,1
2026-02-28 00:00:00.000,1086,Biosimilar,1,5121.4600000000,1
2026-04-30 00:00:00.000,1341,PM Dispense,1,,1
2023-01-31 00:00:00.000,143,PAP,1,18587.4000000000,1
2024-08-31 00:00:00.000,685,Alternate Payer,1,2642.4600000000,1
2019-10-31 00:00:00.000,24,Copay,1,3690.8000000000,1
2026-04-30 00:00:00.000,519,Alternate Payer,1,1287.3800000000,1
2023-11-30 00:00:00.000,911,Alternate Payer,1,2566.3500000000,1
2024-01-31 00:00:00.000,584,Copay,1,1500.0000000000,1
2023-06-30 00:00:00.000,7,PAP,1,5297.0700000000,1
2024-12-31 00:00:00.000,108,International,1,16313.9100000000,1
2024-04-30 00:00:00.000,360,Copay,1,,1
2023-05-31 00:00:00.000,137,Copay,1,3302.0100000000,1
2023-06-30 00:00:00.000,596,Alternate Payer,1,1918.1300000000,1
2023-02-28 00:00:00.000,662,PAP,1,1853.3000000000,1
2022-08-31 00:00:00.000,40,Partial Funding,1,,1
2025-06-30 00:00:00.000,1355,Copay,1,910.0000000000,1
2025-08-31 00:00:00.000,494,PAP,1,3010.2200000000,1
2025-10-31 00:00:00.000,674,Alternate Payer,1,3157.6700000000,1
2024-12-31 00:00:00.000,886,Biosimilar,1,1486.1400000000,1
2026-04-30 00:00:00.000,431,PAP,1,16113.6000000000,1
2022-06-30 00:00:00.000,123,Alt. Payer,1,,1
2023-01-31 00:00:00.000,97,Partial Funding,1,,1
2024-05-31 00:00:00.000,567,Copay,1,3045.6500000000,1
2024-01-15 00:00:00.000,722,PM Dispense,1,,1
2025-11-30 00:00:00.000,567,Copay,1,976.2400000000,1
2022-08-31 00:00:00.000,211,Alt. Payer,1,,1
2025-02-28 00:00:00.000,407,Alternate Payer,1,3120.2800000000,1
2022-06-30 00:00:00.000,420,PAP,1,14450.8900000000,1
2022-07-31 00:00:00.000,122,PAP,1,18204.9400000000,1
2025-02-28 00:00:00.000,959,PAP,2,5534.8000000000,2
2024-08-31 00:00:00.000,1167,PAP,1,10612.6900000000,1
2026-04-30 00:00:00.000,598,Copay,1,3000.0000000000,1
2021-11-30 00:00:00.000,164,PAP,1,11242.8300000000,1
2024-10-31 00:00:00.000,6,PAP,1,2909.4400000000,1
2025-05-31 00:00:00.000,969,Copay,1,375.0000000000,1
2025-04-30 00:00:00.000,523,PAP,1,10225.6400000000,1
2025-12-31 00:00:00.000,1233,PM Dispense,1,,1
2021-04-30 00:00:00.000,81,Copay,1,4441.7000000000,1
2026-03-31 00:00:00.000,489,PAP,1,1572.4100000000,1
2026-02-28 00:00:00.000,683,Alternate Payer,1,4300.3200000000,1
2026-04-30 00:00:00.000,1553,Biosimilar,1,4929.4100000000,1
2023-03-31 00:00:00.000,540,Copay,1,1409.6200000000,1
2024-06-30 00:00:00.000,1160,Alternate Payer,1,4424.7600000000,1
2022-02-28 00:00:00.000,431,Alt. Payer,1,2759.8600000000,1
2025-10-31 00:00:00.000,912,International,1,1665.3400000000,1
2021-03-31 00:00:00.000,95,Alt. Payer,1,,1
2024-04-30 00:00:00.000,956,Copay,1,3695.3300000000,1
2023-02-28 00:00:00.000,265,Partial Funding,1,,1
2025-08-31 00:00:00.000,6,PAP,1,22300.8700000000,1
2025-08-31 00:00:00.000,1251,Alternate Payer,1,3258.5800000000,1
2024-11-30 00:00:00.000,677,PAP,1,2118.9900000000,1
2025-12-31 00:00:00.000,673,Alternate Payer,1,5223.6100000000,1
2025-11-30 00:00:00.000,1209,International,1,6009.0000000000,1
2022-02-28 00:00:00.000,112,Alt. Payer,1,,1
2025-06-30 00:00:00.000,981,PAP,1,10082.7000000000,1
2026-03-31 00:00:00.000,1508,PAP,1,4534.7400000000,1
2025-04-30 00:00:00.000,1134,PAP,1,3054.9200000000,1
2024-02-29 00:00:00.000,966,Copay,1,1125.0000000000,1
2025-03-31 00:00:00.000,902,Biosimilar,1,5121.4600000000,1
2025-08-31 00:00:00.000,332,PAP,1,4695.6100000000,1
2023-04-30 00:00:00.000,556,PAP,1,1179.1400000000,1
2023-02-28 00:00:00.000,487,PAP,1,29656.4900000000,1
2024-10-31 00:00:00.000,1168,Alternate Payer,1,1509.2100000000,1
2022-02-28 00:00:00.000,299,PAP,1,14938.3100000000,1
2024-08-31 00:00:00.000,470,PAP,1,6982.6700000000,1
2022-09-30 00:00:00.000,264,Alt. Payer,1,3582.9600000000,1
2024-01-31 00:00:00.000,884,Copay,1,6604.2500000000,1
2024-07-31 00:00:00.000,1153,PAP,1,7460.9400000000,1
2026-01-31 00:00:00.000,962,PAP,1,31221.2100000000,1
2022-05-31 00:00:00.000,419,PAP,1,10372.1400000000,1
2021-07-31 00:00:00.000,85,Copay,1,851.6300000000,1
2026-03-31 00:00:00.000,1320,Biosimilar,1,23444.2800000000,1
2025-10-31 00:00:00.000,197,Alternate Payer,1,2851.2600000000,1
2026-04-30 00:00:00.000,1726,International,1,2755.5300000000,1
2024-07-31 00:00:00.000,205,International,1,10200.0000000000,1
2025-07-31 00:00:00.000,1140,Alternate Payer,1,2215.6300000000,1
2025-10-31 00:00:00.000,885,PAP,1,1649.4300000000,1
2025-11-30 00:00:00.000,1285,Biosimilar,1,5441.5500000000,1
2026-02-28 00:00:00.000,1567,Copay,1,1750.0000000000,1
2025-11-30 00:00:00.000,686,PAP,1,3010.2200000000,1
2024-04-15 00:00:00.000,205,Biosimilar,1,3008.8800000000,1
2025-09-30 00:00:00.000,1388,Generic Specialty,1,-10.6200000000,1
2025-01-31 00:00:00.000,1073,PAP,1,2875.2200000000,1
2025-10-31 00:00:00.000,584,PAP,1,22300.8700000000,1
2024-01-31 00:00:00.000,1043,PAP,1,2806.7600000000,1
2022-01-31 00:00:00.000,282,Copay,1,3821.9700000000,1
2022-02-28 00:00:00.000,115,PAP,1,16871.8000000000,1
2025-09-30 00:00:00.000,687,Alternate Payer,1,1517.1000000000,1
2026-02-28 00:00:00.000,750,Copay,1,2878.1300000000,1
2023-05-31 00:00:00.000,247,Partial Funding,1,,1
2025-02-28 00:00:00.000,1034,Alternate Payer,1,5340.2400000000,1
2025-06-30 00:00:00.000,450,Biosimilar,1,5121.4600000000,1
2023-06-30 00:00:00.000,697,PAP,1,15036.2100000000,1
2025-03-31 00:00:00.000,838,Copay,1,1225.0000000000,1
2026-04-30 00:00:00.000,1437,PM Dispense,1,,1
2020-02-29 00:00:00.000,42,Copay,1,3306.0700000000,1
2025-11-30 00:00:00.000,1152,Alternate Payer,1,4768.6700000000,1
2026-03-31 00:00:00.000,454,PAP,1,4644.0100000000,1
2025-12-31 00:00:00.000,1285,PAP,1,31020.3700000000,1
2022-11-30 00:00:00.000,88,PAP,1,8984.2900000000,1
2026-04-30 00:00:00.000,23,Biosimilar,1,4801.3600000000,1
2024-07-31 00:00:00.000,294,Copay,1,397.4000000000,1
2022-03-31 00:00:00.000,290,PAP,1,3619.1000000000,1
2025-08-31 00:00:00.000,1355,Copay,1,210.0000000000,1
2022-09-30 00:00:00.000,318,PAP,1,14527.3500000000,1
2025-04-30 00:00:00.000,1381,Biosimilar,1,5121.4600000000,1
2024-08-31 00:00:00.000,1158,Alternate Payer,1,2518.3200000000,1
2023-06-30 00:00:00.000,253,Partial Funding,1,1207.0000000000,1
2023-10-31 00:00:00.000,605,Alternate Payer,1,4860.8300000000,1
2025-11-30 00:00:00.000,1088,Biosimilar,1,4451.1400000000,1
2025-11-30 00:00:00.000,592,Copay,1,3404.4800000000,1
2025-10-31 00:00:00.000,948,PAP,1,13944.6700000000,1
2026-04-30 00:00:00.000,54,PAP,1,22409.6600000000,1
2025-04-30 00:00:00.000,504,Copay,1,3054.9200000000,1
2023-10-31 00:00:00.000,199,Alternate Payer,1,5276.0600000000,1
2023-07-31 00:00:00.000,906,Copay,1,146.2500000000,1
2025-02-28 00:00:00.000,436,Copay,1,3010.2200000000,1
2025-01-31 00:00:00.000,886,Alternate Payer,1,5201.0900000000,1
2024-06-30 00:00:00.000,146,PAP,1,2643.6100000000,1
2023-09-30 00:00:00.000,584,PAP,1,12343.0900000000,1
2025-05-31 00:00:00.000,544,PAP,1,9164.7700000000,1
2025-08-31 00:00:00.000,981,Biosimilar,1,5441.5500000000,1
2020-04-30 00:00:00.000,19,PAP,1,2312.1100000000,1
2025-05-31 00:00:00.000,917,PAP,1,8410.0300000000,1
2023-02-28 00:00:00.000,97,PAP,1,26973.7800000000,1
2021-04-30 00:00:00.000,210,Copay,1,4261.2800000000,1
2021-12-31 00:00:00.000,294,PAP,1,6670.5700000000,1
2024-03-31 00:00:00.000,688,Copay,1,3750.0000000000,1
2025-10-31 00:00:00.000,306,PAP,1,3010.2200000000,1
2023-03-31 00:00:00.000,846,PAP,1,13196.3500000000,1
2023-07-31 00:00:00.000,253,Alternate Payer,1,7408.0900000000,1
2025-06-30 00:00:00.000,749,International,1,685.8200000000,1
2023-05-31 00:00:00.000,749,Alt. Payer,1,4685.1900000000,1
2020-02-29 00:00:00.000,28,Partial Funding,1,,1
2025-07-31 00:00:00.000,1397,International,1,5513.6600000000,1
2025-04-30 00:00:00.000,1201,Copay,1,1726.6400000000,1
2022-08-31 00:00:00.000,504,Copay,1,1740.3000000000,1
2021-04-30 00:00:00.000,135,Copay,1,2665.1500000000,1
2025-06-30 00:00:00.000,1175,PAP,1,9489.6000000000,1
2024-02-29 00:00:00.000,540,Copay,1,3391.0100000000,1
2024-05-31 00:00:00.000,349,Copay,1,4424.7600000000,1
2025-02-28 00:00:00.000,1130,Alternate Payer,1,5271.7700000000,1
2025-05-31 00:00:00.000,947,Biosimilar,1,10242.9200000000,1
2024-12-31 00:00:00.000,309,PAP,1,8112.2300000000,1
2025-09-30 00:00:00.000,1228,PAP,1,3440.2600000000,1
2021-08-31 00:00:00.000,129,Alt. Payer,1,,1
2024-11-30 00:00:00.000,458,PAP,1,1382.9000000000,1
2025-08-31 00:00:00.000,1282,Generic Specialty,1,1164.2800000000,1
2022-07-31 00:00:00.000,491,PAP,1,12493.3800000000,1
2025-02-28 00:00:00.000,1204,Alternate Payer,1,5191.0800000000,1
2024-07-31 00:00:00.000,553,Copay,1,3259.9500000000,1
2021-02-28 00:00:00.000,60,Copay,1,4443.9100000000,1
2024-03-31 00:00:00.000,935,Copay,1,414.3700000000,1
2023-04-30 00:00:00.000,486,Copay,1,3284.7600000000,1
2022-12-31 00:00:00.000,206,Alt. Payer,1,602.4400000000,1
2024-03-31 00:00:00.000,630,Copay,1,840.0000000000,1
2024-11-30 00:00:00.000,460,PAP,1,,1
2022-08-31 00:00:00.000,346,Alt. Payer,1,,1
2023-05-31 00:00:00.000,765,PAP,1,2744.7500000000,1
2024-08-31 00:00:00.000,450,Biosimilar,1,955.2000000000,1
2026-03-31 00:00:00.000,305,Alternate Payer,1,5660.6000000000,1
2025-12-31 00:00:00.000,861,PAP,1,8658.0100000000,1
2024-01-15 00:00:00.000,709,PM Dispense,1,,1
2022-08-31 00:00:00.000,9,Copay,1,379.8700000000,1
2021-10-31 00:00:00.000,123,Alt. Payer,1,,1
2025-05-31 00:00:00.000,943,Copay,1,1785.2700000000,1
2023-05-31 00:00:00.000,333,Copay,1,5123.5500000000,1
2024-04-30 00:00:00.000,838,Alternate Payer,1,973.4200000000,1
2023-12-31 00:00:00.000,540,Alternate Payer,1,4604.9000000000,1
2024-04-30 00:00:00.000,804,PAP,1,5430.9700000000,1
